,"April 7, 2020 ‚ The Governor directed the Maine National Guard and the Maine Emergency Management Agency (MEMA) to work with Maine‚Äôs health care systems to open two alternative care sites in Portland and Bangor as part of the State‚Äôs preparations to bolster Maine health system capacity."
,"April 7, 2020- The Centers for Medicare & Medicaid Services (CMS) approved Maine‚Äôs request for a Section 1135 Medicaid waiver. The approved waiver enables Maine to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan."
,"April 8, 2020 ‚ The Governor signed an executive order allowing remote notarizations."
,"April 10, 2020 ‚ The Governor signed an executive order moving Maine‚Äôs primary election from Tuesday, June 9, 2020 to Tuesday, July 14, 2020. The order allows applications for absentee ballots to be made in writing or in person, without specifying a reason, up to and including the day of the election."
,"April 13, 2020 ‚ The Governor joined a coalition of Governors from Delaware, Illinois, Michigan, Montana, New Jersey, New Mexico, North Carolina, Oregon, Pennsylvania, Virginia and Wisconsin in writing to U.S. Department of Health and Human Services (HHS) Secretary Alex Azar and Centers for Medicare and Medicaid Services (CMS) Administrator Seema Verma to ask the Administration to reconsider its decision and take action to allow for a special enrollment period of at least 30 days on the federal health care exchange."
,"April 14, 2020‚ The Governor wrote a letter urging U.S. Secretary of Agriculture Sonny Perdue to coordinate a nationwide strategy to increase the amount of food available to emergency food programs and to address gaps in the food supply chain."
,"April 14, 2020 ‚ The Governor signed a proclamation extending Maine‚Äôs state of civil emergency for another thirty days through May 15, 2020."
,"April 16, 2020 ‚ The Governor signed an executive order that will prevent the immediate eviction of tenants other than those who engage in dangerous or unlawful conduct for the duration of the state of emergency. The Governor also strengthened the penalties for landlords who may try to evict tenants by unlawful means, and she extended the timeframe for the eviction process in the event that the Courts reopen before the Governor‚Äôs state of emergency is terminated."
,"April 16, 2020 ‚ The Governor in partnership with MaineHousing, announced a new rental assistance relief program for Maine people who cannot pay their rent due to COVID-19."
,"April 22, 2020 ‚ The Governor announced that nearly $11 million in federal funds will support access to child care for Maine‚Äôs essential workers, including health care professionals and first responders, and offer relief for child care providers."
,"April 23, 2020 ‚ The Governor announced her vision for the gradual reopening of Maine, it includes:"
,Protecting public health
,Maintaining healthcare readiness
,Building reliable and accessible testing
,Prioritizing private-public collaboration
,"April 27, 2020 ‚ The Governor announced that the Consensus Economic Forecasting Commission (CEFC) and the Revenue Forecasting Committee (RFC) will convene off cycle to examine the economic ramifications of COVID-19 on State government‚Äôs revenues."
,"April 28, 2020 ‚ The Governor shared  a plan to gradually and safely restart Maine‚Äôs economy. The plan establishes four gradual stages of reopening, the first of which begins May 1st. The stages focus on the ability of a business to operate or an activity to occur in a manner that protects public health and safety. The Maine CDC will be tracking three primary metrics in its evaluation of whether or not to progress through the stages: 1) a downward trajectory of influenza-like illnesses and COVID-like syndromic cases; 2) a downward trajectory of documented cases and newly hospitalized patients; and 3) the capacity of Maine‚Äôs hospital systems to treat all patients without crisis care and the ability of the state to engage in a robust testing program."
,"April 29, 2020 ‚ The Governor signed an executive order extending the stay-at-home order until May 31st. However, it now allows citizens to visit businesses or participate in activities deemed safe to open under Stage 1 of the reopening plan."
,"May 6, 2020 ‚ The Governor announced that she is convening an Economic Recovery Committee charged with developing recommendations to mitigate the damage to Maine‚Äôs economy caused by the ongoing COVID-19 pandemic and to jumpstart a long-term economic recovery for Maine people, businesses, and organizations."
,"May 7, 2020 ‚ The Governor announced that the state has partnered with Maine-based IDEXX Laboratories, Inc. to purchase enough of the company‚Äôs recently authorized COVID-19 testing kits to more than triple the State‚Äôs testing capacity."
,"May 8, 2020 ‚ The Governor announced a rural reopening plan aimed at reopening certain additional businesses in rural Maine over the course of the next two weeks with added health and safety measures. The plan comes after the Governor stated that her Administration was considering opportunities for regional variation as part of its Restarting Maine‚Äôs Economy plan."
,"May 13, 2020 ‚ The Maine Department of Health and Human Services (DHHS) launched a statewide campaign to promote awareness of affordable health insurance options, particularly for people whose employment or income has been affected by the COVID-19 pandemic."
,"May 13, 2020 ‚ The Governor signed a proclamation extending Maine‚Äôs state of civil emergency for thirty days through June 11, 2020."
,"May 14, 2020 ‚ The Governor announced that, effective immediately, Maine lodging providers can begin accepting future reservations for stays with an arrival date of June 1st and beyond for Maine residents and for non-residents who comply with the State‚Äôs 14-day quarantine requirement."
,"May 15, 2020 ‚ The Governor and the Maine Education Commissioner announced that the Maine Department of Education has secured internet access and devices to facilitate at home learning for 100 percent of Maine school children for whom there was a reported need."
,"May 18, 2020 ‚ The Maine Emergency Management Agency (MEMA) provided 1,900 cloth face coverings to the Maine Association of Broadcasters (MAB) for distribution to the state‚Äôs broadcast media outlets."
,"May 19, 2020 ‚ The Governor announced the following updates to the plan to restart Maine‚Äôs economy:"
,Maine residents may enjoy campgrounds beginning Memorial Day weekend;
,"The Administration is delaying the full reopening of gyms, fitness centers, and nail salons in light of emerging research and experiences in other states of COVID-19 transmission related to these establishments."
,"May 21, 2020 ‚ The Governor announced that the State of Maine has received $52.7 million in Federal grant funding from the U.S. Centers for Disease Control and Prevention (U.S. CDC) to bolster epidemiological and laboratory capacity to respond to infectious diseases, particularly COVID-19. The state will use this funding to enhance its ability to prevent, detect, and mitigate the spread of COVID-19 by expanding lab capacity and testing sites across Maine in the coming weeks and months."
,"May 26, 2020 ‚ The Governor announced that the Maine Department of Health and Human Services (DHHS) is significantly expanding contact tracing by increasing the number of skilled staff and volunteers, harnessing innovative technology, and securing social services to help people with COVID-19 maintain self-isolation."
,"May 27, 2020 ‚ The Governor announced that she is postponing the full reopening of restaurants for dine-in services in York, Cumberland, and Androscoggin counties. The decision to limit their reopening comes amidst an increase in hospitalizations as well as an increase in case counts in these three counties."
,"May 27, 2020 ‚ The Governor announced that Moody‚Äôs Investors Service and Standard & Poors Global Ratings (S&P) have affirmed their credit ratings and outlooks on the State of Maine‚Äôs general obligation debt. Moody‚Äôs affirmed both their ‚ÄòAa2 rating and stable outlook on Maine‚Äôs debt. S&P affirmed their AA rating and stable outlook."
,"May 30, 2020 ‚ The Governor has directed the Maine Department of Corrections (MDOC) to offer to purchase perishable and non-perishable food from restaurants in York, Cumberland, and Androscoggin counties that are unable to open to indoor dining as a result of measures to protect public health and mitigate the spread of COVID-19."
,"June 8, 2020 ‚ The Governor announced that the state will quadruple COVID-19 testing capacity at the State lab, develop testing sites throughout Maine, and allow more people in Maine with elevated risk of exposure to get tested for the virus. This dramatically expanded testing capacity will come online in July."
,"June 8, 2020 ‚ The Governor announced an alternative to the State‚Äôs 14-day quarantine requirement for people entering Maine. The plan rests on three cornerstones: 1) having visitors certify that they have received a recent negative COVID-19 test to stay in lodging establishments, such as hotels, as an alternative to quarantine; 2) increasing symptom checks at places where visitors tend to go; and 3) supporting community promotion of COVID-19 prevention best practices and public health education."
,"June 10, 2020 ‚ The Governor signed a renewal of the state‚Äôs civil emergency for thirty days through July 10th."
,"June 12, 2020 ‚  The Maine Department of Health and Human Services (DHHS) announced that 525 essential workers have received financial help for child care and more than 1,600 child care providers have received stipends as part of the nearly $11 million in federal CARES Act funding awarded to Maine. Additional grants will be awarded to child care providers through mid-July."
,"June 12, 2020 ‚ The Governor announced that indoor dining in Androscoggin, Cumberland, and York counties can voluntarily resume on Wednesday, June 17, 2020 with added health and safety protocols outlined in the COVID-19 Prevention Checklist."
,"June 12, 2020 ‚ The Governor released a detailed guidance for Maine local governing bodies to hold gatherings, such as annual town meetings, school budget meetings, and elections, during the COVID-19 pandemic."
,"June 22, 2020 ‚ The Governor urged the USDA to designate maple syrup as an eligible Coronavirus Food Assistance Program (CFAP) specialty crop. Doing so will create the pathway for Maine‚Äôs maple producers to receive needed CFAP payments."
,"June 22, 2020 ‚ The Governor announced that her administration is postponing the reopening of indoor service at bars to protect public health given the higher risk of COVID-19 transmission in such settings."
,"June 24, 2020 ‚ The Governor posted additional COVID-19 Prevention Checklists for businesses and activities to voluntarily resume on July 1 as part of Stage 3 of the Administration‚Äôs Restarting Maine‚Äôs Economy Plan ."
,"June 24, 2020 ‚ The Governor announced that her administration is dedicating $35 million of Maine‚Äôs $1.25 billion in Coronavirus Relief Funding (CRF) provided through the CARES Act to help local and tribal governments and other qualified entities cover costs incurred as a result of COVID-19."
,"June 29, 2020 ‚ The Governor announced that her Administration has approved almost $9 million in grant awards to nearly 100 municipalities across the state under the Keep Maine Healthy Plan to support local COVID-19 public health, education, and prevention effort."
,"July 1, 2020 ‚ The Governor announced that she will be exempting visitors from the States of Connecticut, New York, and New Jersey from the 14-day quarantine requirement or negative COVID-19 testing alternative, effective this Friday, July 3, 2020."
,"July 8, 2020 ‚ The Governor issued an Executive Order requiring large retail businesses, restaurants, outdoor bars, tasting rooms, and lodging establishments in Maine‚Äôs more populous cities and coastal counties to enforce the State‚Äôs face covering requirement."
,"July 14, 2020 ‚ The Governor announced that seven health care organizations will collectively launch nearly 20 ‚Äúswab and send‚Äù COVID-19 test collection sites that will send samples to the Maine State Lab for testing, strengthening access to safe and accessible testing for residents, tourists, seasonal workers, and other visitors to Maine."
,"July 15, 2020 ‚ The Governor announced that the Economic Recovery Committee has delivered its immediate recommendations to stabilize and support Maine‚Äôs economy through the unprecedented disruption caused by the COVID-19 pandemic."
,"July 17, 2020 ‚ The Governor announced a series of steps her Administration is taking to assist and support school systems across Maine as they consider whether and how to return to in-classroom instruction this fall. Each of these actions aims to provide essential support to promote a safe return for children, teachers, and school staff."
,"July 17, 2020 ‚ The Governor announced that her administration will invest more than $8 million from the federal Coronavirus Relief Fund to further boost access to child care and support Maine‚Äôs working families in response to the COVID-19 pandemic."
,
,
,
Maryland,
,"January 29, 2020‚ The State Emergency Operations Center‚Äôs activation level has been raised to ‚ÄúEnhanced‚Äù in support of a local incident and novel coronavirus response in Maryland."
,"January 29, 2020‚ The Maryland Department of Health (MDH) has issued clinical guidance to the state‚Äôs 20,472 physicians, 2,786 nurse practitioners, 1,301 pharmacists, and local health departments. The department has held briefings for Maryland Strategic National Stockpile partners and public health and hospital emergency managers. In addition, the department has held an informational webinar for local health departments."
,"March 2, 2020‚ MDH has released public service announcements regarding statewide preparedness efforts."
,"March 3, 2020‚ Governor Hogan is submitting a $10 million emergency funding request to the General Assembly as part of a supplemental budget."
,"March 3, 2020‚ The Maryland Higher Education Commission is coordinating with University System of Maryland institutions that are bringing home students who are studying abroad in Italy and Japan."
,"March 3, 2020‚ MDH is coordinating with nursing homes and assisted living facilities to review and reiterate guidance on infection control and medical management."
,"March 3, 2020‚ MDH is coordinating with the Maryland State Department of Education (MSDE) to provide guidance to local school systems on protocols for school closures."
,"March 3, 2020‚ MDH is coordinating with the Maryland Hospital Association to work with all the local hospitals on surge plans and preparedness."
,"March 3, 2020‚ The Maryland Department of Transportation (MDOT) is actively engaged with travelers to ensure they have information they need and are following the CDC guidelines. The Port of Baltimore is also engaged in similar screening protocols."
,"March 3, 2020‚ All state agencies have reviewed their Continuity of Operations (COOP) plans and submitted them to the Maryland Emergency Management Agency."
,"March 5, 2020‚ Governor Hogan declares a state of emergency to coordinate response after coronavirus after confirming cases in Maryland."
,"March 6, 2020‚ Governor Hogan issued a bulletin for health carriers regarding coverage for COVID-19 prevention, diagnosis, and treatment."
,"March 9, 2020‚ Governor Hogan signed emergency legislation allowing his state to access rainy day funds, and formed a Coronavirus Response Team‚ÄØto advise on health and emergency management decisions."
,"March 9, 2020‚ Governor Hogan suspended all business-related out-of-state travel for state employees."
,"March 11, 2020‚ Governor Hogan enacted several recommendations and additional state actions:"
,"The Department of Motor Vehicles moved toward an all appointment system for all transactions, to reduce walk-in visits and foot traffic."
,The Maryland Health Benefits Exchange established a special enrollment period through Maryland Health Connection for COVID-19.
,The Department of Corrections and Public Safety Services discontinued visitation services for an individual in infirmaries.
,"For long-term care communities, access is restricted to essential visits only; staff are prohibited from international travel; and it is recommended that facilities screen all individuals entering the facilities."
,All state veterans‚Äô facilities are required to follow state-issued guidelines for long-term care facilities.
,"March 12, 2020‚ Governor Hogan announced major actions including:"
,Maryland Emergency Management Agency moving to its highest action level.
,Activating the National Guard.
,All state government is raised to ‚Äúelevated level two‚Äù and all non-essential state employees who are approved for telework will be required to do so.
,Closing all public schools from March 16 through March 27.
,"March 15, 2020 ‚ The Governor issued an emergency order closing all casinos, racetracks, and betting facilities. To support these businesses, the Maryland Department of Commerce and Labor compiled resources for employer and worker assistance, financial assistance, and licensing and permitting to help support the industry."
,"March 16, 2020 ‚ The Governor ordered the closure of bars and restaurants and banned mass gatherings of over 50 people."
,"March 16, 2020 ‚ The Governor issued an omnibus health care order that:"
,"Increases hospital bed capacity by 6,0000;"
,Activates the states medical reserve corps;
,"Establishes policies and procedures for rationing, distributing and stockpiling resources received from the Strategic National Stockpile;"
,Allows for interstate reciprocity of practice for any individual that holds a valid health care license;
,Allows for inactive clinicians to practice without first reinstating their inactive license; and
,"Allows for actions to control, restrict, and regulate the use of health care facilities in responding to a catastrophic health emergency."
,"March 16, 2020 ‚ The Governor issued an emergency order that prohibits utility shutoffs and prohibits evictions for individuals who can show documentation that their inability to pay was due to COVID-19."
,"March 16, 2020 ‚ The Governor, along with the Maryland Police Force, activated the Maryland State Troopers to be deployed across the state and activated two Area Support Medical Companies (under the National Guard) to carry out emergency functions."
,"March 17, 2020 ‚ The Governor issued a proclamation  to postpone April 28 primary elections until June 2, while moving forward with the 7th congressional general election by implementing a vote-by-mail system."
,"March 17, 2020 ‚ The Governor announced that all vehicle emissions inspection programs will be shut down, and steps will be taken to turn these facilities into drive-through testing centers."
,March 17 ‚ 2020 ‚ The Governor announced that the state is moving to cashless tolling statewide in an attempt to limit interaction between the public and toll collectors.
,"March 17, 2020 ‚ The Governor‚Äôs legal counsel issued guidance  on the prohibition of large gatherings, and on the closure of bars, restaurants, casinos and other facilities."
,"March 18, 2020 ‚ The Maryland Department of Commerce posted Maryland Business Express Coronavirus (COVID-19) Information for Businesses."
,"March 18, 2020 ‚ The Department of Health hosted a webinar providing guidance for businesses in preventing the spread of coronavirus in the workplace."
,"March 18, 2020 ‚ The Maryland Office of Child Care released guidance so child care providers can begin to evaluate their programs and make decisions on how to best support children of emergency personnel."
,"March 19, 2020 ‚ The Governor announced that no one should use public transportation except emergency personnel, front-line health-care workers, or those whose jobs are essential to the supply chain."
,"March 20, 2020 ‚ The Governor requested that all returning spring break travelers quarantine for the next 14 days and avoid people over the age of 60."
,"March 23, 2020 ‚ The Governor ordered the closure of all non-essential businesses."
,"March 23, 2020 ‚ The governor announced more than $175 million to assist small businesses and workers, with $125 million in loans and grants to small businesses and nonprofits through the Maryland Small Business COVID-19 Emergency Relief Fund. Another $75 million loan fund and a $50 million grant fund, with $1 million in grants dedicated to non-profits, will provide working capital to be used for payroll, rent, fixed-debt payments and other mission critical cash operating costs"
,"March 23, 2020 ‚ The Governor announced that Maryland Commerce is also working on creating a $5 million fund to incentivize businesses to manufacture personal protective equipment and other supplies to satisfy the increasing needs of the healthcare industry."
,"March 23, 2020 ‚ The Governor announced that he has allocated $5 million, and the Maryland Department of Labor has allocated $2 million, to collaboratively launch the COVID-19 Layoff Aversion Fund."
,"March 24, 2020 ‚ The Governor toured the Baltimore Convention Center, which is to be turned into a field hospital and alternative care site with support from the Maryland National Guard."
,"March 25, 2020 ‚ The Governor requested a presidential disaster declaration."
,"March 26, 2020- The Centers for Medicare & Medicaid Services approved Maryland‚Äôs request for a Section 1135 Medicaid waiver. The approved waiver enables Maryland to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan."
,"March 27, 2020 ‚ The Governor announced a joint partnership between the Governor‚Äôs office, Bloomberg Philanthropies and John Hopkins University to fund research into the potential therapeutic uses of COVID-19 convalescent plasma. The funding consists of a $3 million gift from Bloomberg Philanthropies, in addition to $1 million in backing from the state of Maryland."
,"March 30, 2020 ‚ The Governor issued a Stay at Home order and announced the opening of four new testing sites. Additionally, he announced updates on the state‚Äôs $175 million economic relief package for workers and small businesses, including an additional $2 million for the state‚Äôs COVID-19 Layoff Aversion Fund."
,"April 1, 2020 ‚ The Governor issued an executive order that amends the previous May 20 order regarding telehealth by expanding these services beyond audio-only methods, to methods such as email."
,"April 1, 2020 ‚ The Governor issued an executive order ensuring that workers who provide important support services to the disabled will be treated as health care providers under the recently enacted Families First Coronavirus Response Act."
,"April 5, 2020 ‚ The Governor issued new directives that requires nursing facilities to direct all staff who interact with residents to wear personal protective equipment, create separate observation and isolation areas for residents, and expedite all testing through the Maryland State Public Health Laboratory."
,"April 7, 2020 ‚ The Governor issued a new executive order empowering local health departments to take action against any businesses, establishments, and construction sites they deem unsafe."
,"April 7, 2020 ‚ The Governor directed the Department of Health ‚ through the Office of Minority Health and Health Disparities‚ to immediately take all actions necessary in order to provide further demographic breakdowns on race and ethnicity for all case data, including hospitalization rates and mortality."
,"April 7, 2020 ‚ The Governor announced that the White House and federal officials have now designated the Baltimore-Washington corridor as an emerging hotspot."
,"April 10, 2020 ‚ The Governor announced that the state is instituting a budget and hiring freeze amid estimates that Maryland is facing a projected $2.8 billion shortfall due to this public health emergency. He also announced that he has directed the Maryland Department of Labor to take steps to bolster the state‚Äôs unemployment insurance process to handle an unprecedented surge in claims."
,"April 10, 2020 ‚ The Governor announced the launch of COVIDConnect, a new registry for Marylanders who have recovered from COVID-19. This registry will serve as a community platform to share experiences and lend support to others who are coping with the recovery process."
,"April 15, 2020 ‚ The Governor announced that the state plans to hire 1,000 people to work in local health departments as investigators work to trace the path of the coronavirus."
,"April 15, 2020 ‚ The Governor announced that face masks must be worn while inside any retail establishment, including grocery stores, pharmacies or convenience stores, or while riding on any public transit."
,"April 15, 2020 ‚ The Governor announced that Maryland is now in a position to plan the gradual rollout of the state‚Äôs recovery phase. Tenets include expanding testing capacity, increasing hospital surge capacity, ramping up supply of PPE, building a robust contact tracing operation."
,"April 17, 2020 ‚ The Governor, along with New York Governor Cuomo, issued a statement to President Trump requesting an additional $500 billion to address revenue shortfalls."
,"April 17, 2020 ‚ The Governor  announced that the state‚Äôs roadmap to recovery will be unveiled next week."
,"April 20, 2020 ‚ The Governor announced the successful completion of ‚ÄòOperation Enduring Friendship,‚Äô which brought 500,000 tests to Maryland as purchased through LabGenomics, a company in South Korea."
,"April 21, 2020 ‚ The Governor sent a letter to President Trump, accepting an offer to allow the state to use federal labs for coronavirus testing and to request guidance on how to proceed."
,"April 21, 2020 ‚ The Governor‚Äôs administration released interpretive guidance allowing barbershops and hair salons to reopen by appointment only to serve certain essential workers, such as military personnel and first responders."
,"April 22, 2020 ‚ As part of the Governor‚Äôs hospital surge plan, he announced that Laurel Medical Center has officially reopened. The Governor also announced additional measures and updates related to his reopening plan."
,"April 24, 2020 ‚ The Governor released his Maryland Strong: Roadmap to Recovery which outline building blocks for recovery related to expanding testing capacity, increased hospital surge capacity, ramping up supply of PPE, and improving contact tracing operations."
,"April 27, 2020 ‚ The Governor directed the Maryland Department of Health to publish data related to COVID-19 cases and fatalities associated with nursing homes, assisted living facilities, and other facilities providing congregate living for residents."
,"April 28, 2020 ‚ The Governor announced that Maryland awarded more than $1.6 million in a first round of grants to 20 Maryland companies for pivoting to or expanding production of Personal Protective Equipment."
,"April 29, 2020 ‚ The Governor announced an expanded testing strategy, a multi-state, multi-agency operation to address outbreaks at poultry processing plants, and new requirements for nursing homes."
,"May 5, 2020 ‚ The Governor announced the Maryland Manufacturing Network Supplier Portal, which is the result of a partnership between the Maryland Department of Commerce and the Maryland Manufacturing Extension Partnership  to centralize PPE resources for buyers."
,"May 6, 2020 ‚ The Governor announced the resumption of elective medical procedures and the broadening of permitted outdoor activities."
,"May 7, 2020- The Centers for Medicare and Medicaid Services (CMS) approved Maryland‚Äôs second request for a Medicaid 1135 waiver. The waiver allows Maryland to waive consent requirements for Home and Community-Based Services (HCBS),to allow for HCBS in additional settings, and to reimburse for personal care provided by legally responsible individuals, including family caregivers."
,"May 13, 2020 ‚ The Governor announced the beginning of Stage One of the ‚ÄòMaryland Strong: Roadmap to Recovery,‚Äô which includes moving from a Stay at Home order to a Safer at Home public health advisory and the gradual reopenings of retail, manufacturing, houses of worship, and some personal services."
,"May 18, 2020 ‚ The Governor announced the launch of the Caregiver Services Corps, a program to support Maryland seniors who have been affected by the pandemic. The program will deploy volunteers and other resources to the homes of seniors who need urgent assistance with everyday tasks when their typical caregiver becomes unable to help."
,"May 19, 2020 ‚ The Governor announced that the state has reached a critical milestone in its long-term COVID-19 testing strategy, surpassing 200,000 tests and completing testing of 3.5 percent of the state‚Äôs population, and now has the capacity and supplies to offer testing to Marylanders who may have been exposed to the disease even if they do not have symptoms."
,"May 20, 2020 ‚ The Governor  announced that, as part of the state‚Äôs long-term testing strategy, Maryland will begin universal COVID-19 testing at all state-run correctional and juvenile facilities. He also announced that the state is delivering more than 20,000 tests per week to nursing homes, that the state‚Äôs Public Health Laboratory is producing up to 10,000 tubes of viral transport media on a weekly basis to overcome supply chain challenges and boost testing resources and that the state is distributing more than 33,000 additional swabs to local jurisdictions to help boost local testing capacity."
,"May 26, 2020 ‚ The Governor announced that Adventist HealthCare Fort Washington Medical Center became the first hospital in the nation to install STAAT Mod TM (Strategic, Temporary, Acuity-Adaptable Treatment) modular units to care for COVID-19 and other critically ill patients."
,"May 27, 2020 ‚ The Governor announced a new free testing site at Six Flags America on May 29."
,"May 27, 2020 ‚ The Governor announced that due to successful Stage One reopenings across the state and improvements in key data and metrics, the State of Maryland can now safely move forward with the completion of Stage One of the ‚ÄòMaryland Strong: Roadmap to Recovery,‚Äô which includes the resumption of outdoor dining and outdoor activities such as youth sports and youth day camps, and the reopening of outdoor pools and drive-in movie theaters."
,"May 29, 2020 ‚ The Governor issued two additional COVID-19 emergency orders, extending a prohibition on utility shutoffs and residential late fees, and allowing breweries, wineries, and distilleries to provide service in outdoor seating areas."
,"May 31, 2020 ‚ The Governor announced that Maryland‚Äôs COVID-19 positivity rate has dropped to 10.9%, and current total hospitalizations have fallen to their lowest level since April 15."
,"June 3, 2020 ‚ The Governor announced that Maryland‚Äôs COVID-19 positivity rate has dropped to 9.5%‚ below 10% for the first time since late March‚ and total current hospitalizations have fallen to their lowest level since April 14."
,"June 3, 2020 ‚ The Governor announced that Maryland will begin to move into Stage Two of the ‚ÄòMaryland Strong: Roadmap to Recovery,‚Äô with a safe and gradual reopening of workplaces and businesses, along with additional personal services."
,"June 10, 2020 ‚ The Governor announced additional safe and phased reopenings through Stage Two of the ‚ÄòMaryland Strong: Roadmap to Recovery‚Äô, such as reopening indoor dining and outdoor amusement parks."
,"June 15, 2020 ‚ The Governor announced that key health metrics continue to trend in a positive direction, with the positivity rate dropping to 6.55%‚ and now in single digits in all 24 jurisdictions‚ and ICU bed metrics falling below 300 for the first time since April 6."
,"June 16, 2020 ‚ The Governor announced that the Department of Health will begin operating a free COVID-19 testing site at the Baltimore Convention Center."
,"July 14, 2020 ‚ The Governor directed local leaders to step up enforcement of public health requirements in bars and restaurants across the state. The Governors letter to county leaders can be found here."
,"July 15, 2020 ‚ The Governor announced that the State of Maryland has uncovered a massive and sophisticated criminal enterprise involving more than 47,500 fraudulent unemployment insurance claims in Maryland and totaling over $501 million."
,"July 17, 2020 ‚ The Governor announced that, unlike many states across the nation, Maryland‚Äôs key COVID-19 health metrics continue to decline or plateau."
,
,
,
Massachusetts,
,"February 3, 2020‚ A supplemental appropriations bill filed by Governor Baker would allow the Massachusetts Department of Public Health to use surplus funds in unrelated accounts in the event of unanticipated costs related to communicable diseases. The Massachusetts House and Senate have approved mid-year spending bills based on the Governor‚Äôs request, which must be reconciled."
,"February 28, 2020‚ The Massachusetts Department of Public Health established an Incident Command Structure to facilitate regular dissemination of information from federal and state partners to statewide stakeholders."
,"March 4, 2020‚ Governor Baker announced that due to the emergency health situation, the state is urging colleges and universities to cancel upcoming organized international trips."
,"March 10, 2020‚ Governor Baker declared a‚ÄØstate of emergency‚ÄØ.‚ÄØ"
,"March 10, 2020‚ Broad restrictions are imposed on travel for many state employees"
,"March 12, 2020‚ Governor Baker signed off on a $15 million dollar spending bill that will cover costs of monitoring, treating, containing and educating the public about COVID-19."
,"March 13, 2020‚ The state allowed medical professionals from other states to obtain a Massachusetts license in 24 hours."
,"March 13, 2020‚ Governor Baker announced a ban on all gatherings of 250 people or more."
,"March 15, 2020 ‚ The Governor announced several new steps to address COVID-19, including the following:"
,All public and private elementary and secondary schools will be closed for three weeks.
,Gatherings of more than 25 people are prohibited.
,Visitors are prohibited from entering long-term care facilities and nursing homes.
,The administration is filing emergency legislation that will allow new claims to be paid more quickly by waiving the one week waiting period for unemployment benefits.
,"March 15, 2020 ‚ The Governor announced a new legislative package aimed at supporting municipal governance that allows changes to the postponing of town meetings, adopting lower quorum rules, permitting municipal spending of revolving funds, and other measures."
,"March 16, 2020 ‚ The Governor announced a $10 million Small Business Recovery Loan Fund that aims to provide emergency capital (up to $75,000) to businesses in the state impacted by COVID-19."
,"March 17, 2020 ‚ The Governor announced four new emergency orders that make the following changes:"
,"Licensed physicians who have retired in the last year, and who are in good standing, may be reactivated for a period of 90 days after the end of the public health emergency."
,"Providers in good standing from other states can obtain emergency licenses to practice in the state, or practice through telemedicine."
,The ability of residents to provide critical services (under supervision) will be expanded.
,"Allows licenses for nurses, pharmacists and physician assistants, who would otherwise be up for renewal, to extend their licensure status by 90 days after the end of the public health emergency."
,Adjusts the minimum standards for ambulance staffing to ensure capacity of EMS services.
,Expands telehealth by facilitating those services across state lines.
,"March 17, 2020 ‚ The Governor‚Äôs administration is distributing $5 million in initial emergency funding to address needs of community health boards. Additional funding will support public health emergency resources in cities and towns."
,"March 17, 2020 ‚ Building off the Governor‚Äôs emergency loan fund, the Governor formally requested that the Small Business Administration issue a declaration of economic injury so as to expedite the ability for small business to obtain loans."
,"March 18, 2020 ‚ The Governor announced that all early education and childcare centers will close on March 23, 2020."
,"March 18, 2020 ‚ The Governor signed Senate S.2599 authorizing unemployment assistance to workers impacted by COVID-19. The legislation will allow for new claims to be paid in an expedited fashion by waiving the one week waiting period for such benefits."
,"March 19, 2020 ‚ The Governor announced that the U.S. Small Business Administration will offer low-interest federal disaster loans for working capital to Massachusetts small businesses suffering substantial economic injury."
,"March 19, 2020 ‚ The Governor activated the Massachusetts National Guard with up to 2,000 members who will support requests from state agencies for equipment, logistics, warehousing, and related duties."
,"March 20 ‚ The Lieutenant Governor announced the Small Business Recovery Loan Fund will be allocated another $10 million, making the final amount $20 million, to help small businesses who sought emergency loans before the state was overrun with requests and stopped accepting applications."
,"March 23, 2020 ‚ The Governor issued an emergency order requiring all businesses and organization who are not proving ‚ÄúCOVID-19 Essential Services‚Äù to close their physical workplaces and facilities. Simultaneously, the Governor also stated that he is limiting mass gathering to 10 people or less. The order does not however prohibit gatherings of more than 10 people in an outdoor space."
,"March 16, 2020 ‚  The Massachusetts courts announced that no evictions would occur during the COVID-19 public health emergency until at least April 21."
,"March 24, 2020 ‚ The Governor filed An Act to Further Address Challenges Faced by Municipalities and School Districts Resulting from COVID-19, which would provide administrative relief to state and local government entities in the form of modifying local permitting processes, enabling municipalities to extend tax and finance deadlines, and extending deadlines for certain education requirements."
,"March 24, 2020 ‚ The Governor announced the launch of a new text-based notification system to deliver important information about the Commonwealth‚Äôs COVID-19 response to Massachusetts residents."
,"March 25, 2020 ‚ The Governor announced new actions across the commonwealth, which include extending the closure of all public and private schools and non-emergency child care programs and actions to protect homeowners and low-income tenants from eviction and foreclosure."
,"March 25, 2020 ‚ The Governor announced the creation of a COVID-19 Advisory Board, which includes a group of medical experts that will support the Response Command Center and actions across the commonwealth."
